"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179134",41969.5066400218,-2.2833353132763,0.645315573620567,-3.53832358401884,0.000402676259460894,0.00490953128313439
"ENSG00000231940",67.3658924199662,-2.28445064691955,0.717823128277814,-3.18247010569352,0.00146024589336913,0.0131969637652461
"ENSG00000223784",67.3658924199662,-2.28445064691955,0.717823128277814,-3.18247010569352,0.00146024589336913,0.0131969637652461
"ENSG00000164669",436.783318975259,-2.28505771633522,0.656921394640228,-3.47843400287893,0.000504352614928918,0.00587844101569567
"ENSG00000286488",62.3976169964656,-2.28505796493961,0.723311700779256,-3.15916079122986,0.00158224169382724,0.0140502372981927
"ENSG00000204764",1058.56952543087,-2.28556005457079,0.650058709962526,-3.51592866850834,0.000438218703070119,0.0052502516515094
"ENSG00000262313",52.4610661494642,-2.28661846063385,0.737233003978784,-3.10162248338471,0.00192463232636219,0.0161782285238008
"ENSG00000228663",204.875989174356,-2.28685612378178,0.669968521616127,-3.41337846480507,0.000641627697625939,0.00707770049459693
"ENSG00000285677",47.4927907259636,-2.28764417891959,0.74624660473117,-3.06553378523403,0.00217281827689854,0.0177194678167482
"ENSG00000183196",185.002887480354,-2.28793509358442,0.67258791040285,-3.40168929324651,0.000669707307183394,0.00730369334166234
"ENSG00000148604",90.0173060284265,-2.28824222443168,0.700341167769733,-3.26732502634208,0.00108568955565804,0.0105361001426348
"ENSG00000287386",42.5245153024629,-2.28891023343793,0.757229131880612,-3.02274455256802,0.00250493593635424,0.0196721934161585
"ENSG00000187862",85.0490306049258,-2.2889102946915,0.703444866667324,-3.25385883549844,0.00113848838346791,0.0109082388391558
"ENSG00000213036",37.5562398789622,-2.29051230510447,0.770909846480178,-2.97118050257432,0.00296657366168747,0.022141471502787
"ENSG00000231871",37.5562398789622,-2.29051230510447,0.770909846480178,-2.97118050257432,0.00296657366168747,0.022141471502787
"ENSG00000223566",37.5562398789622,-2.29051230510447,0.770909846480178,-2.97118050257432,0.00296657366168747,0.022141471502787
"ENSG00000274080",112.668719636887,-2.29051238310069,0.689649376085535,-3.32127086970148,0.000896085253074931,0.0091263215467469
"ENSG00000226498",373.372435280579,-2.2919729519234,0.658932255300108,-3.47831348896334,0.000504579441836109,0.00587940350766094
"ENSG00000243314",32.5879644554616,-2.2926046358111,0.788432193092796,-2.90780190851652,0.00363978817545246,0.0258007176075247
"ENSG00000253961",32.5879644554616,-2.2926046358111,0.788432193092796,-2.90780190851652,0.00363978817545246,0.0258007176075247
"ENSG00000255557",602.076534874225,-2.29391063960609,0.653754069748117,-3.50882808345638,0.000450085733422538,0.00536091303581801
"ENSG00000236456",27.6196890319609,-2.29545292528186,0.811699787015115,-2.82795802340049,0.00468459486776064,0.0307966777766219
"ENSG00000231443",215.989236832187,-2.29588310963981,0.668804479003699,-3.43281658798089,0.000597346039186412,0.00672018415986723
"ENSG00000160298",3855.97007704193,-2.29738018563694,0.646538759735395,-3.5533526042231,0.000380354276923768,0.00469367851736985
"ENSG00000167880",22582.8383332069,-2.29738160815549,0.645422570509069,-3.55949995108392,0.000371561602552548,0.00460598520633799
"ENSG00000130701",3481.58437506314,-2.29870950723292,0.646684199328862,-3.55460904970086,0.000378541497035257,0.00467970059983623
"ENSG00000186367",22.6514136084603,-2.29955720809082,0.844143685741203,-2.72413008227585,0.00644711078493992,0.0388150352264943
"ENSG00000277103",22.6514136084603,-2.29955720809082,0.844143685741203,-2.72413008227585,0.00644711078493992,0.0388150352264943
"ENSG00000231550",45.3028272169205,-2.29955748315128,0.751282922869873,-3.06084088051284,0.00220716357183666,0.0178886021126448
"ENSG00000205436",176.243033444181,-2.30020137916174,0.674066796101533,-3.41242350530387,0.000643879951456948,0.0070956478208193
"ENSG00000260852",1042.55337439459,-2.30053681376394,0.650164461384604,-3.5383921306075,0.000402571727862167,0.00490953128313439
"ENSG00000105186",5524.49346877508,-2.30115922970533,0.646133960379547,-3.56142746057428,0.000368844017646211,0.00458344918147619
"ENSG00000128626",1290.11730898402,-2.30158084321825,0.649215107114267,-3.5451745007116,0.000392353244864504,0.00481249651141509
"ENSG00000272172",40.3345517934199,-2.30237247048251,0.763461711657279,-3.01570129232106,0.00256385698208564,0.0199809267175581
"ENSG00000237351",161.338207173679,-2.30237249033343,0.676700440238148,-3.40235110460867,0.000668087481262436,0.00728869851412624
"ENSG00000261442",181.799657273097,-2.30518200429816,0.673260653917649,-3.42390720575232,0.000617276948307629,0.00688976791842822
"ENSG00000071539",381.282452731153,-2.30521903298313,0.658725109571652,-3.49951595815459,0.00046610370395944,0.00550554323250856
"ENSG00000235890",17.6831381849596,-2.30598327805285,0.892673187239694,-2.58323349576944,0.00978790546892909,0.0514369828530274
"ENSG00000224733",35.3662763699192,-2.30598368311665,0.778825720064907,-2.96084685406187,0.00306794450059646,0.0227233054515375
"ENSG00000254315",53.0494145548788,-2.30598377368889,0.736978616416051,-3.12896971814861,0.00175420385554255,0.0151129982980467
"ENSG00000289528",255.310521927393,-2.30712593869947,0.665316836879298,-3.4677101357019,0.000524913160340984,0.00607810667680062
"ENSG00000072571",483.001354822824,-2.30779519267135,0.655910017074709,-3.51846310102699,0.000434054173682263,0.00520647853593743
"ENSG00000205231",364.187662951608,-2.30798593928916,0.659369982829387,-3.50028966951981,0.000464752835126108,0.00550554323250856
"ENSG00000241170",880.365330635308,-2.30846862930056,0.6510960585547,-3.54551160150606,0.000391851738005106,0.00480923968363448
"ENSG00000254909",48.0811391313781,-2.30901781663991,0.745940449493036,-3.09544524393226,0.00196517653824501,0.0164237503634054
"ENSG00000248152",78.4791400777966,-2.30970208454024,0.70863615037937,-3.25936248567581,0.00111662898220598,0.0107690202332765
"ENSG00000174225",108.877141024215,-2.31000430192455,0.691514680885001,-3.34049929202979,0.000836278939293775,0.00864465972271747
"ENSG00000063127",661.009433483249,-2.31039873076712,0.653049769989357,-3.53786010950556,0.000403383710530346,0.00490953128313439
"ENSG00000097046",316.694872225644,-2.31105298544679,0.661490883722537,-3.49370345429607,0.000476369847494029,0.00561166433930899
"ENSG00000188822",73.510864654296,-2.31194124940034,0.712781649856394,-3.24354765567566,0.00118051060606431,0.011234282463828
"ENSG00000285402",43.1128637078775,-2.31275696074935,0.756853538446196,-3.05575232626564,0.00224496616239868,0.0181408754586058
"ENSG00000196235",59677.4535160764,-2.31427655068495,0.645280199495034,-3.58646763451907,0.000335187644568006,0.00425075084161399
"ENSG00000228919",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000251221",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000187762",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000286658",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000248231",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000289585",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000264177",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000262296",12.7148627614589,-2.31747856637992,0.973743781304552,-2.37996751391329,0.0173141643704119,0.0756770542618446
"ENSG00000268154",25.4297255229179,-2.31747916804345,0.825969351513918,-2.80576895958155,0.00501966697850889,0.0324962843673831
"ENSG00000091482",25.4297255229179,-2.31747916804345,0.825969351513918,-2.80576895958155,0.00501966697850889,0.0324962843673831
"ENSG00000279694",25.4297255229179,-2.31747916804345,0.825969351513918,-2.80576895958155,0.00501966697850889,0.0324962843673831
"ENSG00000280224",25.4297255229179,-2.31747916804345,0.825969351513918,-2.80576895958155,0.00501966697850889,0.0324962843673831
"ENSG00000236358",38.1445882843768,-2.3174793360474,0.770438024296569,-3.0080022830692,0.00262971162393012,0.0203611393163915
"ENSG00000185842",2070.92101501418,-2.31826626011198,0.647719230955223,-3.57912217102635,0.000344750284088378,0.00434767228624945
"ENSG00000267472",45.8911756223351,-2.32192528246401,0.750949866219517,-3.09198441455647,0.00198823287732066,0.0165641211587112
"ENSG00000134326",349.446266793721,-2.32273495278487,0.660053473742103,-3.51901026990491,0.00043315993955604,0.00520187565597073
"ENSG00000188994",30289.4506656195,-2.32418372391027,0.645366009026878,-3.60134201585053,0.0003165787775883,0.00406279420520199
"ENSG00000231898",86.8140758211695,-2.32453418278138,0.703144109193538,-3.30591432451517,0.000946670289781047,0.0095061183397846
"ENSG00000196074",30172.303960897,-2.3247858542019,0.645366727452551,-3.60227101167502,0.000315449240106503,0.00404957341023652
"ENSG00000238168",53.6377629602933,-2.32509258496645,0.736730838856482,-3.15595935766086,0.00159971149328731,0.0141775692008909
"ENSG00000166851",1608.11962211059,-2.32675092644347,0.648456359543827,-3.58813803303631,0.000333047963623399,0.00423019693029794
"ENSG00000231290",1296.22959519583,-2.32677595838142,0.649239281350242,-3.58384963020469,0.000338567045373459,0.00428960342007362
"ENSG00000210195",196.867913656214,-2.326817203443,0.671389729130515,-3.46567292063933,0.000528906286671794,0.00611392267114455
"ENSG00000185013",20.4614500994172,-2.32746310332727,0.864994157170578,-2.69072696507046,0.00712965192435744,0.0418234116698061
"ENSG00000163519",40.9229001988344,-2.32746343598288,0.763049285806126,-3.0502137663677,0.00228678539490927,0.0184349457893803
"ENSG00000272115",40.9229001988344,-2.32746343598288,0.763049285806126,-3.0502137663677,0.00228678539490927,0.0184349457893803
"ENSG00000266498",40.9229001988344,-2.32746343598288,0.763049285806126,-3.0502137663677,0.00228678539490927,0.0184349457893803
"ENSG00000124343",81.8458003976688,-2.327463512865,0.70658248632248,-3.29397283108254,0.000987820459672296,0.00983933873797242
"ENSG00000167701",4576.95836185494,-2.3289087046673,0.646342200413494,-3.60321313257496,0.000314307598215512,0.00404043230712432
"ENSG00000231942",48.6694875367927,-2.33007941926755,0.745643048020385,-3.12492609627851,0.00177849736203656,0.0152770861916224
"ENSG00000135119",658.721411906637,-2.33113635423952,0.653146617049151,-3.56908585819729,0.000358229020820505,0.00448022603854647
"ENSG00000255910",28.2080374373755,-2.33197877821441,0.810877509106974,-2.87587058714039,0.00402914866881011,0.0278251559796732
"ENSG00000239264",169.248224624253,-2.33197892986253,0.675634184508093,-3.45154076471184,0.000557395549160409,0.00636027020947064
"ENSG00000267053",767.173634638053,-2.33294329033185,0.652033335645487,-3.57795094636125,0.000346298421554861,0.00435775775367538
"ENSG00000233217",35.9546247753337,-2.33455281757554,0.778301535334721,-2.99954800496638,0.00270380512756906,0.0207112184165735
"ENSG00000241155",35.9546247753337,-2.33455281757554,0.778301535334721,-2.99954800496638,0.00270380512756906,0.0207112184165735
"ENSG00000239351",35.9546247753337,-2.33455281757554,0.778301535334721,-2.99954800496638,0.00270380512756906,0.0207112184165735
"ENSG00000228000",35.9546247753337,-2.33455281757554,0.778301535334721,-2.99954800496638,0.00270380512756906,0.0207112184165735
"ENSG00000233461",107.863874326001,-2.33455292263024,0.692411265918525,-3.37162758253697,0.000747254190781041,0.00793493528176558
"ENSG00000112280",131.103636339876,-2.33621595341443,0.684305907090306,-3.4139935505571,0.000640180911794435,0.00706556560623596
"ENSG00000017483",357.356284244294,-2.33638317343511,0.659812450956065,-3.54098072876573,0.000398642693789499,0.00487204724322824
"ENSG00000285361",51.4477994512503,-2.33737894382721,0.740846423314096,-3.15501144403343,0.00160491809985517,0.014208128653362
"ENSG00000188282",437.600469538335,-2.33854078351251,0.657166891278844,-3.55851887023968,0.000372952000485475,0.00462132685187655
"ENSG00000226862",66.9409741271668,-2.33889839594106,0.719885371461511,-3.24898725361321,0.00115816667726856,0.011068163094675
"ENSG00000167604",4131.64399100117,-2.33969260839109,0.646471895751469,-3.61917141915565,0.000295547820599821,0.00383638013370322
"ENSG00000228639",3793.73589015808,-2.34065034457316,0.64658630194194,-3.62001226679767,0.000294589049645189,0.00382759167181647
"ENSG00000104044",394.487605830457,-2.34137745854519,0.658478383150186,-3.55573928994291,0.000376917706795503,0.00466104029468383
"ENSG00000248923",1585.69701065979,-2.34138966252573,0.648523197286589,-3.61034065137849,0.000305795123073187,0.00394427323460127
"ENSG00000266338",2122.98984889337,-2.34219691940832,0.647682736379094,-3.61627196133481,0.000298876370712908,0.00386900495286193
"ENSG00000148459",345.818118293665,-2.34297233711261,0.66033701418172,-3.54814630528624,0.00038795265958901,0.00477432441189265
"ENSG00000232848",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000230756",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000242580",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000249407",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000248607",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000249413",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000278487",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000217078",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000127928",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000226660",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000253088",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000237254",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000188937",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000271113",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000236115",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000254842",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000255286",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000256847",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000227128",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000230661",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000287009",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000241828",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000256984",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000186009",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000221102",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000211858",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000261072",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000259780",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000221656",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000235300",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000276169",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000286367",7.74658733795827,-2.34394988788613,1.13985719476157,-2.05635398772601,0.0397484079622551,0.125189326240962
"ENSG00000288937",15.4931746759165,-2.34395096949732,0.926161151943732,-2.53082410612675,0.0113794897943441,0.0571343464557367
"ENSG00000215311",15.4931746759165,-2.34395096949732,0.926161151943732,-2.53082410612675,0.0113794897943441,0.0571343464557367
"ENSG00000254317",15.4931746759165,-2.34395096949732,0.926161151943732,-2.53082410612675,0.0113794897943441,0.0571343464557367
"ENSG00000273597",15.4931746759165,-2.34395096949732,0.926161151943732,-2.53082410612675,0.0113794897943441,0.0571343464557367
"ENSG00000287428",15.4931746759165,-2.34395096949732,0.926161151943732,-2.53082410612675,0.0113794897943441,0.0571343464557367
"ENSG00000205847",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000238103",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000232303",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000170486",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000269535",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000261202",23.2397620138748,-2.34395129871092,0.842975427307513,-2.78056894991301,0.00542637350597261,0.0343704052416376
"ENSG00000226330",38.7329366897913,-2.34395153102369,0.769983085729151,-3.04415976722923,0.0023333118953134,0.0187359061349643
"ENSG00000287044",38.7329366897913,-2.34395153102369,0.769983085729151,-3.04415976722923,0.0023333118953134,0.0187359061349643
"ENSG00000055813",61.9726987036662,-2.34395161503409,0.72570569420632,-3.22989282535201,0.00123836630244685,0.0116731202871025
"ENSG00000211645",61.9726987036662,-2.34395161503409,0.72570569420632,-3.22989282535201,0.00123836630244685,0.0116731202871025
"ENSG00000180815",92.9590480554992,-2.34395162315939,0.699897825710519,-3.34899114850066,0.000811063867995298,0.00845389933313971
"ENSG00000225431",188.696408025456,-2.34574706113045,0.672719481498054,-3.48696169153121,0.000488541330989592,0.00572994778529088
"ENSG00000196437",506.89483728716,-2.34662547439554,0.655578644237873,-3.57947211218808,0.000344288985743026,0.0043431986288765
"ENSG00000258469",118.977121983832,-2.34679996822529,0.688357606658429,-3.40927440261411,0.000651359261733952,0.00712909563614773
"ENSG00000204220",1216.37764217206,-2.34785254774355,0.649543142463173,-3.61462140734811,0.000300786840004018,0.00388952119661287
"ENSG00000232677",6418.42349875744,-2.35066220373548,0.646020258222973,-3.63868187384946,0.000274037064723251,0.00363116928512841
"ENSG00000160013",337.058264257492,-2.35099634770204,0.660779157281494,-3.55791541212386,0.000373809641940349,0.00462962843994126
"ENSG00000111913",461.592010070239,-2.35130081627115,0.656611939601784,-3.58095958123628,0.000342334614920742,0.00432389729456291
"ENSG00000154874",7339.15606720869,-2.35199486318154,0.645916886587996,-3.64132740917452,0.000271235931551226,0.00359990404887543
"ENSG00000185869",2565.52590783268,-2.35360903148494,0.647264022195901,-3.63624263171637,0.000276643773780798,0.00365383135953711
"ENSG00000228988",33.7646612662907,-2.35400514215841,0.787235687069931,-2.99021650164254,0.00278779776241813,0.021215057692009
"ENSG00000260378",33.7646612662907,-2.35400514215841,0.787235687069931,-2.99021650164254,0.00278779776241813,0.021215057692009
"ENSG00000267369",168.823306331453,-2.35400522499569,0.675993134345631,-3.48229161716915,0.000497141979312283,0.00581268213849379
"ENSG00000279786",363.664686591239,-2.35421974995253,0.65967121276574,-3.56877745215259,0.000358650910828235,0.00448275144877278
"ENSG00000136490",4118.86375619466,-2.35491435397459,0.646484301293593,-3.64264739184306,0.000269848370855191,0.00358615903087275
"ENSG00000100985",561.872727170897,-2.35664638275658,0.654610018480419,-3.60007686443172,0.000318123126340433,0.00407491530688552
"ENSG00000229992",26.0180739283324,-2.3570075069393,0.825022897850769,-2.85689950312826,0.00427801264012054,0.0291146296875393
"ENSG00000241439",26.0180739283324,-2.3570075069393,0.825022897850769,-2.85689950312826,0.00427801264012054,0.0291146296875393
"ENSG00000287945",26.0180739283324,-2.3570075069393,0.825022897850769,-2.85689950312826,0.00427801264012054,0.0291146296875393
"ENSG00000244327",174.379930160369,-2.35758955565472,0.675078598180144,-3.49231861595114,0.000478846691545775,0.0056375829869192
"ENSG00000077943",262.959051197782,-2.35816534042257,0.665166209455192,-3.54522720321892,0.000392274799497634,0.00481249651141509
"ENSG00000148773",8751.32298429371,-2.35831703246512,0.645801711823028,-3.65176646219758,0.000260442677037867,0.00349892459933996
"ENSG00000106327",583.510874081144,-2.35909478555422,0.65427275767941,-3.60567478603498,0.000311342850063079,0.00400948601128627
"ENSG00000131941",6289.11759365633,-2.35929859667178,0.646040422816378,-3.65193649398368,0.000260270255939887,0.00349892459933996
"ENSG00000214872",289.565473531529,-2.36156700295661,0.663382437049718,-3.55988773754591,0.000371013364991122,0.00460058830047859
"ENSG00000234327",190.4614532417,-2.36180690220936,0.672655578295505,-3.51116823886918,0.00044614195084996,0.00532171488870165
"ENSG00000088827",1354.27997119673,-2.36203208384882,0.649125417459264,-3.638791549858,0.000273920401407166,0.00363080378567632
"ENSG00000242970",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000253286",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000254338",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000170627",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000256011",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000269444",18.2714865903741,-2.3625667682054,0.890877835048948,-2.65195369696855,0.00800275156968076,0.0450033321231537
"ENSG00000237943",276.85061077007,-2.36361371517541,0.664222504932572,-3.55846677524928,0.000373025965864567,0.00462132685187655
"ENSG00000085999",614.072305140177,-2.36445468891123,0.653843759243943,-3.61623806220206,0.000298915493426291,0.00386900495286193
"ENSG00000029534",47.0678724331642,-2.36564663302139,0.750313167847572,-3.15287900358691,0.00161668802377799,0.0142567259111136
"ENSG00000158955",47.0678724331642,-2.36564663302139,0.750313167847572,-3.15287900358691,0.00161668802377799,0.0142567259111136
"ENSG00000176731",828.950217206581,-2.36571420170338,0.651615725139089,-3.63053577505118,0.000282833496605718,0.00371631543783122
"ENSG00000137807",1224.35303166768,-2.36647411631424,0.649549731079027,-3.64325316921165,0.000269213809944322,0.00358006058059401
"ENSG00000163507",1234.8779309201,-2.36655828515569,0.649512875031988,-3.64358949010694,0.000268862112862822,0.00357771820377922
"ENSG00000186832",9842.80733440527,-2.3675456124872,0.645736353422941,-3.66642763712657,0.00024596247831799,0.00334172821792098
"ENSG00000230280",28.79638584279,-2.36760266535481,0.810094567711129,-2.92262503628968,0.00347094228159354,0.0251193424104175
"ENSG00000223145",28.79638584279,-2.36760266535481,0.810094567711129,-2.92262503628968,0.00347094228159354,0.0251193424104175
"ENSG00000275443",28.79638584279,-2.36760266535481,0.810094567711129,-2.92262503628968,0.00347094228159354,0.0251193424104175
"ENSG00000189295",201.57470089953,-2.36760279335059,0.671234848138185,-3.52723461828248,0.000419924483667546,0.00507749266089526
"ENSG00000286656",57.59277168558,-2.3676028600411,0.73230002818661,-3.23310496915312,0.00122452559604649,0.011569410933996
"ENSG00000272142",125.710442623576,-2.36833574746175,0.686485883930073,-3.44994092799582,0.000560709232846842,0.00639593142147077
"ENSG00000175305",193.828113561572,-2.36855350454294,0.672265643658061,-3.52324044354656,0.000426304423593407,0.00513221582757886
"ENSG00000287220",68.1176709379959,-2.36895561146354,0.719571548497415,-3.29217520677452,0.000994156556705819,0.00989278005243469
"ENSG00000233388",68.1176709379959,-2.36895561146354,0.719571548497415,-3.29217520677452,0.000994156556705819,0.00989278005243469
"ENSG00000255836",566.579514414214,-2.37101954423491,0.654590293685556,-3.62214283820999,0.0002921727069621,0.00380347089206906
"ENSG00000253919",49.8461843476218,-2.37130205669127,0.745073046099546,-3.18264372749092,0.00145937064383329,0.0131969637652461
"ENSG00000162068",270.280720242941,-2.37169645949108,0.664745767099364,-3.56782483902085,0.000359956992326171,0.00449769682716812
"ENSG00000091106",165.620076124196,-2.3748455600546,0.676853193872658,-3.5086567981851,0.000450375668666607,0.00536279926356477
"ENSG00000289377",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000168955",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000251579",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000227725",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000245954",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000288473",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000271522",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000264484",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000224648",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000248903",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000184344",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000258499",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000285792",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000261692",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000287079",10.5248992524159,-2.37637188671164,1.03700097063031,-2.29158115953086,0.0219298236835723,0.0880194666192735
"ENSG00000286569",21.0497985048318,-2.37637267150664,0.863610164653489,-2.75167288293801,0.00592917142980025,0.036308157798562
"ENSG00000274215",21.0497985048318,-2.37637267150664,0.863610164653489,-2.75167288293801,0.00592917142980025,0.036308157798562
"ENSG00000284948",31.5746977572476,-2.37637290916562,0.797479074223336,-2.97985613162323,0.0028838379141247,0.0216867803582673
"ENSG00000238263",31.5746977572476,-2.37637290916562,0.797479074223336,-2.97985613162323,0.0028838379141247,0.0216867803582673
"ENSG00000232233",108.027304438616,-2.37871701353175,0.693219817239539,-3.43140365346738,0.000600466384395124,0.00674226153211042
"ENSG00000189164",853.693536256515,-2.37874552356731,0.651465711161814,-3.65137486564733,0.000260840183801574,0.00350299342720539
"ENSG00000168078",152.905213362737,-2.37968577211788,0.679489890884315,-3.50216508596009,0.000461493576555438,0.00547598739063264
"ENSG00000181350",464.272263917128,-2.38073801535055,0.656691219851672,-3.62535380918948,0.000288566103145638,0.0037697646788824
"ENSG00000220305",100.280717100658,-2.38142630347324,0.69685085875913,-3.41741173672916,0.00063219589491281,0.0070076747948508
